timestamp,time,temp_C,pressure_hPa,humidity,temp_min_C,temp_max_C,wind_m_s,wind_deg,clouds_percent
1720306800,2024-07-07T11:00:00,12.81,1021,83,11.51,13.96,5.66,240,40
1720310400,2024-07-07T12:00:00,13.12,1021,68,12.51,13.77,5.66,220,75
1720314000,2024-07-07T13:00:00,13.62,1020,68,12.51,14.32,5.66,210,75
1720317600,2024-07-07T14:00:00,13.97,1019,79,12.85,14.32,4.47,211,56
1720321200,2024-07-07T15:00:00,13.46,1020,83,12.69,13.97,3.13,239,53
1720324800,2024-07-07T16:00:00,12.82,1020,69,11.58,13.4,7.2,230,75
1720328400,2024-07-07T17:00:00,12.48,1020,86,11.53,13.17,6.17,240,40
1720332000,2024-07-07T18:00:00,12.37,1020,73,11.02,13.17,6.69,240,75
1720335600,2024-07-07T19:00:00,11.93,1021,72,11.42,12.85,4.12,230,75
1720339200,2024-07-07T20:00:00,11.94,1021,72,11.42,12.66,5.66,240,75
1720342800,2024-07-07T21:00:00,11.87,1022,74,11.02,12.85,6.69,220,100
1720346400,2024-07-07T22:00:00,12.14,1022,73,10.78,13.17,5.14,220,75
1720350000,2024-07-07T23:00:00,12.06,1022,74,10.09,13.21,4.63,220,40
1720353600,2024-07-08T00:00:00,11.46,1022,73,10.09,12.85,4.63,200,100
1722427200,2024-08-01T00:00:00,10.86,1013,74,10.09,11.51,1.79,270,75
1722430800,2024-08-01T01:00:00,10.93,1013,77,10.23,11.51,1.54,240,100
1722434400,2024-08-01T02:00:00,10.89,1013,78,9.86,11.51,1.03,110,100
1722438000,2024-08-01T03:00:00,10.84,1013,78,9.67,11.51,1.34,163,100
1722441600,2024-08-01T04:00:00,10.4,1013,75,9.67,10.99,2.06,170,75
1722445200,2024-08-01T05:00:00,10.49,1013,77,9.53,10.99,0.51,340,75
1722448800,2024-08-01T06:00:00,10.34,1013,77,8.97,10.99,3.09,110,75
1722452400,2024-08-01T07:00:00,10.04,1014,77,8.97,10.51,2.57,130,100
1722456000,2024-08-01T08:00:00,9.77,1014,75,8.75,10.44,1.54,110,100
1722459600,2024-08-01T09:00:00,10.54,1015,77,9.53,10.99,3.09,140,100
1722463200,2024-08-01T10:00:00,11.04,1015,77,10.42,11.51,2.57,150,75
1722466800,2024-08-01T11:00:00,11.85,1015,75,10.97,12.62,3.6,150,100
1722470400,2024-08-01T12:00:00,12.17,1015,73,11.42,12.86,5.14,130,75
1722474000,2024-08-01T13:00:00,12.58,1015,87,11.74,13.19,3.6,140,100
1722477600,2024-08-01T14:00:00,12.11,1015,86,11.51,12.69,4.12,150,100
1722481200,2024-08-01T15:00:00,12.56,1015,86,12.29,12.86,4.63,150,75
1722484800,2024-08-01T16:00:00,12.2,1015,68,11.18,13.19,5.66,130,100
1722488400,2024-08-01T17:00:00,11.51,1016,89,11.18,12.13,4.63,150,100
1722492000,2024-08-01T18:00:00,11.35,1016,87,10.63,11.58,5.14,140,100
1722495600,2024-08-01T19:00:00,11.32,1017,85,10.07,12.06,3.6,140,100
1722499200,2024-08-01T20:00:00,10.75,1018,86,10.07,11.51,3.6,140,100
1722502800,2024-08-01T21:00:00,10.76,1018,86,9.51,11.51,4.12,140,100
1722506400,2024-08-01T22:00:00,10.58,1018,83,9.51,11.02,3.58,110,75
1722510000,2024-08-01T23:00:00,10.17,1019,70,8.96,10.99,3.6,140,100
1722513600,2024-08-02T00:00:00,9.84,1019,71,8.96,10.44,2.57,150,100
1722517200,2024-08-02T01:00:00,9.74,1019,85,9.11,10.51,3.09,120,100
1722520800,2024-08-02T02:00:00,9.62,1019,84,8.75,10.4,2.57,120,100
1722524400,2024-08-02T03:00:00,9.65,1019,84,8.4,10.47,3.09,120,100
1722528000,2024-08-02T04:00:00,9.62,1019,84,8.4,10.4,2.57,160,100
1722531600,2024-08-02T05:00:00,9.48,1019,84,8.51,9.91,2.06,150,40
1722535200,2024-08-02T06:00:00,9.24,1019,87,8.51,10.47,2.57,140,100
1722538800,2024-08-02T07:00:00,9.02,1020,85,8,10.42,3.6,130,100
1722542400,2024-08-02T08:00:00,9.45,1020,84,8.4,9.91,4.12,130,100
1722546000,2024-08-02T09:00:00,10.46,1021,81,9.51,11.2,4.63,130,100
1722549600,2024-08-02T10:00:00,11.56,1021,71,10.51,12.66,4.12,110,100
1722553200,2024-08-02T11:00:00,12.96,1021,71,11.51,13.64,3.09,110,20
1722556800,2024-08-02T12:00:00,13.87,1021,72,12.29,14.32,7.15,96,20
1722560400,2024-08-02T13:00:00,14.1,1020,72,12.29,14.84,6.26,111,40
1722564000,2024-08-02T14:00:00,14.2,1020,70,12.69,14.88,7.15,90,75
1722567600,2024-08-02T15:00:00,13.65,1020,71,12.64,14.32,7.6,95,75
1722571200,2024-08-02T16:00:00,13.05,1020,72,12.08,13.77,6.26,89,20
1722574800,2024-08-02T17:00:00,12.23,1020,77,11.18,13.17,5.66,100,100
1722578400,2024-08-02T18:00:00,11.77,1021,78,10.64,12.62,4.12,110,100
1722582000,2024-08-02T19:00:00,11.19,1021,80,10.51,12.06,4.63,110,100
1722585600,2024-08-02T20:00:00,11.08,1022,67,10.09,12.1,4.02,116,100
1722589200,2024-08-02T21:00:00,10.54,1022,81,9.51,11.58,3.13,95,100
1722592800,2024-08-02T22:00:00,10.66,1022,69,9.51,11.58,4.12,130,100
1722596400,2024-08-02T23:00:00,10.36,1023,68,9.51,11.58,3.6,110,100
1722600000,2024-08-03T00:00:00,10.57,1023,68,9.75,11.58,5.14,130,40
1722603600,2024-08-03T01:00:00,10.27,1023,82,9.67,10.95,6.17,120,100
1722607200,2024-08-03T02:00:00,10.01,1023,68,9.19,10.99,6.17,120,75
1722610800,2024-08-03T03:00:00,9.56,1022,83,9.11,10.4,5.66,130,75
1722614400,2024-08-03T04:00:00,8.95,1022,83,8.42,9.91,5.66,130,20
1722618000,2024-08-03T05:00:00,8.31,1022,72,7.51,10.42,4.63,140,95
1722621600,2024-08-03T06:00:00,7.7,1023,73,6.51,9.3,4.63,140,96
1722625200,2024-08-03T07:00:00,7.52,1023,74,6.18,8.77,6.17,130,89
1722628800,2024-08-03T08:00:00,7.76,1024,72,6.89,8.77,6.17,120,95
1722632400,2024-08-03T09:00:00,8.75,1024,73,7.85,9.32,4.63,120,96
1722636000,2024-08-03T10:00:00,10.69,1024,72,9.51,11.51,4.12,120,97
1722639600,2024-08-03T11:00:00,12.24,1024,70,10.51,13.42,5.66,130,98
1722643200,2024-08-03T12:00:00,13.52,1024,70,11.51,14.28,5.14,130,98
1722646800,2024-08-03T13:00:00,13.91,1023,69,12.51,14.84,7.6,104,20
1722650400,2024-08-03T14:00:00,14.16,1023,69,12.51,14.84,5.66,110,20
1722654000,2024-08-03T15:00:00,14.12,1022,69,12.51,14.84,7.15,103,40
1722657600,2024-08-03T16:00:00,13.25,1022,71,12.29,13.77,7.6,94,20
1722661200,2024-08-03T17:00:00,12.53,1022,75,12.08,12.66,7.15,97,20
1722664800,2024-08-03T18:00:00,12.44,1023,72,11.2,13.21,5.14,110,100
1722668400,2024-08-03T19:00:00,12.04,1023,70,10.51,12.66,3.6,120,100
1722672000,2024-08-03T20:00:00,11.56,1023,69,10.51,12.13,4.92,98,40
1722675600,2024-08-03T21:00:00,11.12,1023,68,9.51,12.13,3.09,110,100
1722679200,2024-08-03T22:00:00,10.45,1023,66,9.11,12.13,3.6,120,98
1722682800,2024-08-03T23:00:00,10.51,1023,65,8.51,12.08,4.02,80,98
1722686400,2024-08-04T00:00:00,10.79,1023,65,8.51,12.13,4.02,90,20
1722690000,2024-08-04T01:00:00,10.81,1022,59,7.85,12.13,3.6,120,20
1722693600,2024-08-04T02:00:00,10.83,1022,56,7.85,12.13,2.24,58,95
1722697200,2024-08-04T03:00:00,11.02,1021,56,7.85,12.13,3.58,96,91
1722700800,2024-08-04T04:00:00,9.54,1021,65,7.51,12.13,2.68,154,40
1722704400,2024-08-04T05:00:00,9.62,1021,68,7.51,12.13,5.14,130,75
1722708000,2024-08-04T06:00:00,8.98,1021,69,7.45,11.48,5.66,130,75
1722711600,2024-08-04T07:00:00,7.91,1022,69,6.51,10.09,5.14,120,100
1722715200,2024-08-04T08:00:00,8.34,1022,64,7.51,10.47,5.14,120,100
1722718800,2024-08-04T09:00:00,9.57,1022,69,8.4,11.75,6.69,130,20
1722722400,2024-08-04T10:00:00,11.23,1022,64,10.07,13.42,4.02,132,98
1722726000,2024-08-04T11:00:00,12.38,1021,67,11.18,13.75,2.68,131,98
1722729600,2024-08-04T12:00:00,13.85,1021,72,12.29,14.53,5.36,92,100
1722733200,2024-08-04T13:00:00,14.71,1020,69,12.85,15.4,7.15,100,100
1722736800,2024-08-04T14:00:00,14.18,1019,68,12.69,14.84,5.66,120,75
1722740400,2024-08-04T15:00:00,13.69,1019,70,12.29,14.32,6.69,120,75
1722744000,2024-08-04T16:00:00,13.63,1019,69,12.29,14.32,5.66,120,20
1722747600,2024-08-04T17:00:00,12.71,1019,73,11.51,13.17,6.69,120,75
1722751200,2024-08-04T18:00:00,11.9,1019,67,10.51,12.66,4.63,120,75
1722754800,2024-08-04T19:00:00,10.69,1020,80,9.51,11.53,3.6,100,20
1722758400,2024-08-04T20:00:00,11.09,1020,63,9.51,12.1,4.63,110,100
1722762000,2024-08-04T21:00:00,10.61,1020,78,9.51,10.99,3.6,100,100
1722765600,2024-08-04T22:00:00,10.88,1020,67,10.09,11.55,4.12,80,75
1722769200,2024-08-04T23:00:00,10.84,1019,75,9.91,11.51,3.58,103,20
1722772800,2024-08-05T00:00:00,10.95,1020,75,8.4,11.51,3.6,110,100
1722776400,2024-08-05T01:00:00,10.49,1019,75,7.85,10.95,4.63,80,75
1722780000,2024-08-05T02:00:00,9.91,1019,76,7.85,10.4,3.6,60,40
1722783600,2024-08-05T03:00:00,9.17,1019,78,7.85,10.09,1.03,160,100
1722787200,2024-08-05T04:00:00,9.11,1019,81,7.29,9.88,2.06,210,100
1722790800,2024-08-05T05:00:00,8.7,1019,84,6.74,9.32,2.06,170,100
1722794400,2024-08-05T06:00:00,7.76,1019,69,6.51,8.77,2.24,163,100
1722798000,2024-08-05T07:00:00,7,1019,63,5.63,7.66,2.06,190,73
1722801600,2024-08-05T08:00:00,6.88,1019,64,5.42,7.66,1.54,190,79
1722805200,2024-08-05T09:00:00,8.54,1020,69,7.51,9.53,1.54,180,86
1722808800,2024-08-05T10:00:00,11.67,1020,66,9.3,12.66,1.34,185,89
1722812400,2024-08-05T11:00:00,13.52,1020,67,12.29,14.35,0.45,174,90
1722816000,2024-08-05T12:00:00,14.69,1020,61,13.96,15.09,1.79,203,77
1722819600,2024-08-05T13:00:00,14.4,1019,60,13.75,14.84,1.79,221,32
1722823200,2024-08-05T14:00:00,14.57,1018,63,13.4,14.84,1.79,155,58
1722826800,2024-08-05T15:00:00,13.97,1018,66,13.19,14.32,3.09,230,100
1722830400,2024-08-05T16:00:00,12.21,1018,67,11.34,13.21,6.69,220,100
1722834000,2024-08-05T17:00:00,12.12,1019,68,11.42,12.66,3.6,220,100
1722837600,2024-08-05T18:00:00,11.23,1019,69,10.42,12.06,2.57,220,75
1722841200,2024-08-05T19:00:00,10.09,1020,69,9.11,10.95,3.09,220,75
1722844800,2024-08-05T20:00:00,9.24,1020,72,7.86,10.07,2.06,220,40
1722848400,2024-08-05T21:00:00,8.91,1021,71,7.08,9.88,2.57,210,20
1722852000,2024-08-05T22:00:00,8.04,1021,68,6.2,9.51,2.06,200,58
1722855600,2024-08-05T23:00:00,7.25,1021,70,5.42,8.77,0.51,20,47
1722859200,2024-08-06T00:00:00,6.87,1021,43,5.99,8.21,1.03,10,51
1722862800,2024-08-06T01:00:00,8.8,1021,74,8.21,10.63,2.6,207,100
1722866400,2024-08-06T02:00:00,8.49,1021,75,8.21,10.07,2.61,213,84
1722870000,2024-08-06T03:00:00,7.64,1021,80,5.86,8.96,2.38,225,57
1722873600,2024-08-06T04:00:00,7.13,1020,89,6.42,8.4,0.45,6,44
1722877200,2024-08-06T05:00:00,6.6,1021,91,5.51,8.21,1.54,30,75
1722880800,2024-08-06T06:00:00,6.23,1021,92,5.09,7.66,1.54,360,40
1722884400,2024-08-06T07:00:00,5.95,1021,91,5.31,7.66,1.03,140,9
1722888000,2024-08-06T08:00:00,6.54,1022,90,5.51,7.66,0.51,10,21
1722891600,2024-08-06T09:00:00,8.67,1022,69,7.51,9.51,1.03,110,40
1722895200,2024-08-06T10:00:00,10.47,1023,71,9.51,11.75,1.34,248,16
1722898800,2024-08-06T11:00:00,12.84,1023,69,12.45,13.24,1.03,350,75
1722902400,2024-08-06T12:00:00,14.74,1022,64,12.69,15.44,2.24,153,6
1722906000,2024-08-06T13:00:00,15.06,1022,60,13.75,15.44,2.68,190,19
1722909600,2024-08-06T14:00:00,15.13,1021,62,13.75,15.78,2.68,122,22
1722913200,2024-08-06T15:00:00,14.54,1022,71,13.51,15.4,2.68,180,40
1722916800,2024-08-06T16:00:00,14.51,1022,68,13.19,15.44,4.12,240,40
1722920400,2024-08-06T17:00:00,13.81,1023,71,12.64,14.28,5.14,210,36
1722924000,2024-08-06T18:00:00,11.61,1023,80,10.23,12.1,3.6,200,43
1722927600,2024-08-06T19:00:00,10.73,1023,64,8.42,11.51,2.57,200,1
1722931200,2024-08-06T20:00:00,9.41,1024,62,7.31,9.88,2.57,230,75
1722934800,2024-08-06T21:00:00,8.69,1025,63,6.53,9.51,1.03,110,1
1722938400,2024-08-06T22:00:00,7.91,1025,70,5.64,9.32,0.51,80,1
1722942000,2024-08-06T23:00:00,7.63,1025,71,6.2,9.32,0,0,20
1722945600,2024-08-07T00:00:00,7.09,1025,71,5.99,8.21,1.03,10,4
1722949200,2024-08-07T01:00:00,6.48,1025,67,5.47,6.97,1.03,110,6
1722952800,2024-08-07T02:00:00,6.41,1026,72,4.91,8.21,0.51,70,16
1722956400,2024-08-07T03:00:00,6.4,1025,70,4.88,8.21,1.03,20,14
1722960000,2024-08-07T04:00:00,5.65,1025,92,4.84,7.29,1.03,100,11
1722963600,2024-08-07T05:00:00,5.08,1026,67,4.84,6.74,1.03,360,9
1722967200,2024-08-07T06:00:00,4.93,1026,92,3.51,6.74,1.03,30,100
1722970800,2024-08-07T07:00:00,4.79,1027,92,3.51,5.99,0.51,60,100
1722974400,2024-08-07T08:00:00,5.37,1027,92,4.51,6.55,1.03,70,100
1722978000,2024-08-07T09:00:00,7.62,1027,65,7.29,7.86,0.45,239,50
1722981600,2024-08-07T10:00:00,10.46,1028,75,9.84,11.34,0.45,240,58
1722985200,2024-08-07T11:00:00,13.15,1028,64,11.55,14.11,0.89,150,65
1722988800,2024-08-07T12:00:00,14.33,1027,55,13.5,15.23,1.34,113,62
1722992400,2024-08-07T13:00:00,14.99,1026,70,13.8,15.31,2.68,355,74
1722996000,2024-08-07T14:00:00,15.03,1026,65,14.3,15.78,2.68,355,87
1722999600,2024-08-07T15:00:00,14.68,1026,63,13.19,15.44,3.58,44,91
1723003200,2024-08-07T16:00:00,14.16,1026,64,13.19,14.88,3.13,22,93
1723006800,2024-08-07T17:00:00,12.97,1026,68,12.08,13.77,3.13,14,95
1723010400,2024-08-07T18:00:00,11.04,1027,78,9.51,11.55,2.57,20,80
1723014000,2024-08-07T19:00:00,10.56,1027,84,8.42,10.99,2.06,20,93
1723017600,2024-08-07T20:00:00,10.21,1028,70,7.31,10.99,2.57,20,91
1723021200,2024-08-07T21:00:00,9.24,1028,68,7.64,9.75,2.06,10,75
1723024800,2024-08-07T22:00:00,8.58,1027,58,6.75,9.19,1.54,20,73
1723028400,2024-08-07T23:00:00,8.1,1027,64,7.1,8.73,1.54,10,68
1723032000,2024-08-08T00:00:00,8.02,1027,70,6.58,9.88,0.89,16,53
1725105600,2024-09-01T00:00:00,15.91,1013,71,15.51,16.58,6.26,353,75
1725109200,2024-09-01T01:00:00,16.37,1013,74,15.51,17.06,8.75,10,20
1725112800,2024-09-01T02:00:00,16.33,1013,74,15.64,17.06,10.29,360,75
1725116400,2024-09-01T03:00:00,15.87,1012,77,15.31,16.51,8.75,10,75
1725120000,2024-09-01T04:00:00,16.11,1013,77,15.09,17.06,5.81,270,75
1725123600,2024-09-01T05:00:00,16.77,1014,77,15.86,17.62,7.2,280,75
1725127200,2024-09-01T06:00:00,16.3,1014,74,15.64,16.58,8.23,280,75
1725130800,2024-09-01T07:00:00,16.14,1015,76,15.09,17.06,4.63,280,100
1725134400,2024-09-01T08:00:00,15.72,1015,73,15.09,16.58,5.14,260,75
1725138000,2024-09-01T09:00:00,16.5,1016,72,15.63,16.75,5.14,260,100
1725141600,2024-09-01T10:00:00,17.06,1016,61,16.51,18.42,7.2,250,75
1725145200,2024-09-01T11:00:00,18.4,1016,66,17.29,19.28,4.63,240,20
1725148800,2024-09-01T12:00:00,19.53,1017,72,17.51,20.4,5.14,240,29
1725152400,2024-09-01T13:00:00,19.47,1017,71,18.19,20.4,4.02,253,0
1725156000,2024-09-01T14:00:00,19.4,1016,73,18,20.44,6.69,240,0
1725159600,2024-09-01T15:00:00,19.12,1016,71,17.45,20.4,7.2,240,0
1725163200,2024-09-01T16:00:00,18.2,1016,74,17.45,19.32,3.13,271,0
1725166800,2024-09-01T17:00:00,17.1,1017,77,16.42,17.66,4.63,220,0
1725170400,2024-09-01T18:00:00,15.07,1018,65,14.19,15.99,3.09,220,0
1725174000,2024-09-01T19:00:00,13.31,1018,70,12.45,14.32,2.06,230,0
1725177600,2024-09-01T20:00:00,13.06,1019,70,11.75,13.77,2.06,210,0
1725181200,2024-09-01T21:00:00,12.4,1019,72,10.09,13.21,1.03,20,0
1725184800,2024-09-01T22:00:00,11.6,1019,70,9.53,12.66,1.54,340,1
1725188400,2024-09-01T23:00:00,11.28,1019,70,9.86,12.66,2.57,320,1
1725192000,2024-09-02T00:00:00,10.88,1019,73,9.53,12.1,2.06,330,2
1725195600,2024-09-02T01:00:00,9.85,1019,69,8.75,11.18,1.03,90,1
1725199200,2024-09-02T02:00:00,9.43,1019,69,8.42,11.18,0.51,60,100
1725202800,2024-09-02T03:00:00,9.29,1019,74,7.86,10.31,1.54,90,100
1725206400,2024-09-02T04:00:00,9.95,1018,74,7.51,10.95,1.54,10,100
1725210000,2024-09-02T05:00:00,10.62,1018,75,8.56,11.55,1.54,10,100
1725213600,2024-09-02T06:00:00,10.58,1019,78,9.11,11.51,1.03,360,100
1725217200,2024-09-02T07:00:00,10.95,1019,73,9.3,11.55,1.54,360,100
1725220800,2024-09-02T08:00:00,11.53,1019,73,10.42,12.1,2.57,70,100
1725224400,2024-09-02T09:00:00,12.66,1020,75,11.51,13.42,1.54,120,100
1725228000,2024-09-02T10:00:00,13.02,1019,72,12.29,13.8,0.45,313,0
1725231600,2024-09-02T11:00:00,15.94,1018,69,14.3,16.97,1.34,32,0
1725235200,2024-09-02T12:00:00,17.12,1017,70,15.42,18.21,2.68,52,20
1725238800,2024-09-02T13:00:00,18.04,1016,65,15.47,18.73,2.24,341,0
1725242400,2024-09-02T14:00:00,18.02,1016,64,16.28,18.77,1.79,47,0
1725246000,2024-09-02T15:00:00,17.92,1015,65,16.97,18.96,2.68,42,0
1725249600,2024-09-02T16:00:00,17.77,1015,78,16.58,18.96,4.12,30,1
1725253200,2024-09-02T17:00:00,16.84,1015,65,15.31,18.17,3.09,50,7
1725256800,2024-09-02T18:00:00,15.56,1016,70,14.19,16.51,2.06,60,20
1725260400,2024-09-02T19:00:00,14.54,1016,72,13.42,15.23,3.09,20,96
1725264000,2024-09-02T20:00:00,14.45,1016,75,13.4,15.4,2.24,24,40
1725267600,2024-09-02T21:00:00,13.85,1016,74,12.86,14.32,1.54,20,75
1725271200,2024-09-02T22:00:00,14.19,1015,75,13,14.88,2.57,20,75
1725274800,2024-09-02T23:00:00,14.78,1015,74,13.56,15.44,1.79,343,75
1725278400,2024-09-03T00:00:00,14.87,1015,74,13.42,15.44,3.6,10,100
1725282000,2024-09-03T01:00:00,15.05,1015,74,14.11,15.51,2.06,10,75
1725285600,2024-09-03T02:00:00,15.02,1014,75,13.96,15.44,2.06,20,100
1725289200,2024-09-03T03:00:00,14.24,1013,74,13,14.88,2.06,30,75
1725292800,2024-09-03T04:00:00,13.93,1013,72,12.69,14.32,2.57,50,67
1725296400,2024-09-03T05:00:00,13.93,1013,73,12.08,14.53,2.68,326,75
1725300000,2024-09-03T06:00:00,13.61,1013,73,11.53,14.53,2.57,10,75
1725303600,2024-09-03T07:00:00,13.41,1013,72,12.08,14.51,4.63,350,100
1725307200,2024-09-03T08:00:00,13.54,1012,72,12.85,14.53,3.6,340,75
1725310800,2024-09-03T09:00:00,15.19,1012,72,14.11,15.86,3.09,340,8
1725314400,2024-09-03T10:00:00,16.39,1012,57,15.63,17.13,4.12,10,22
1725318000,2024-09-03T11:00:00,17.84,1011,62,16.83,18.96,4.12,360,40
1725321600,2024-09-03T12:00:00,19.77,1010,61,17.86,20.4,3.13,321,34
1725325200,2024-09-03T13:00:00,19.45,1009,63,18.56,20.4,7.2,340,75
1725328800,2024-09-03T14:00:00,18.64,1008,66,17.29,19.32,5.66,20,75
1725332400,2024-09-03T15:00:00,15.79,1008,90,14.88,17.06,3.58,293,75
1725336000,2024-09-03T16:00:00,16.13,1008,73,15.09,17.13,8.23,280,100
1725339600,2024-09-03T17:00:00,15.99,1008,89,15.63,16.51,4.12,260,100
1725343200,2024-09-03T18:00:00,14.22,1009,72,13.56,15.4,3.58,270,65
1725346800,2024-09-03T19:00:00,13.33,1010,75,12.29,14.28,6.17,270,75
1725350400,2024-09-03T20:00:00,12.94,1010,74,12.45,13.51,3.09,300,100
1725354000,2024-09-03T21:00:00,12.99,1010,74,12.53,13.51,2.06,280,100
1725357600,2024-09-03T22:00:00,13.07,1010,71,12.53,13.56,2.24,293,100
1725361200,2024-09-03T23:00:00,12.98,1010,73,12.45,13.73,2.57,300,40
1725364800,2024-09-04T00:00:00,12.3,1010,72,11.42,13.17,1.79,293,75
1725368400,2024-09-04T01:00:00,11.21,1010,71,10.23,12.51,2.57,300,75
1725372000,2024-09-04T02:00:00,11.54,1010,66,10.23,12.51,4.63,280,75
1725375600,2024-09-04T03:00:00,10.43,1010,70,9.19,11.55,3.6,320,20
1725379200,2024-09-04T04:00:00,10.18,1010,73,8.56,11.74,0.45,10,34
1725382800,2024-09-04T05:00:00,9.9,1010,71,8.64,11.51,4.63,240,40
1725386400,2024-09-04T06:00:00,9.13,1010,70,8.08,10.44,2.42,254,41
1725390000,2024-09-04T07:00:00,9.12,1011,70,7.86,10.63,2.01,244,100
1725393600,2024-09-04T08:00:00,10.7,1011,71,9.75,12.29,0.89,249,95
1725397200,2024-09-04T09:00:00,13.06,1012,70,11.89,13.96,1.79,231,82
1725400800,2024-09-04T10:00:00,13.72,1012,67,12.66,15.07,3.6,210,75
1725404400,2024-09-04T11:00:00,15.32,1012,71,13,15.86,4.63,210,76
1725408000,2024-09-04T12:00:00,15.71,1012,61,13.8,16.51,3.13,181,67
1725411600,2024-09-04T13:00:00,15.98,1011,66,14.67,16.55,6.17,220,20
1725415200,2024-09-04T14:00:00,15.58,1011,69,14.67,16.75,5.66,220,32
1725418800,2024-09-04T15:00:00,15.81,1011,67,14.51,16.55,6.69,220,53
1725422400,2024-09-04T16:00:00,14.85,1011,70,14.19,15.95,7.2,220,65
1725426000,2024-09-04T17:00:00,14.16,1012,68,12.85,14.88,7.2,220,20
1725429600,2024-09-04T18:00:00,12.46,1013,63,11.53,12.66,6.69,220,20
1725433200,2024-09-04T19:00:00,11.65,1013,65,10.23,12.51,6.17,210,20
1725436800,2024-09-04T20:00:00,11.34,1014,65,9.67,12.29,5.66,200,79
1725440400,2024-09-04T21:00:00,11.29,1014,66,9.11,12.51,6.69,210,67
1725444000,2024-09-04T22:00:00,11.41,1015,61,8.42,12.29,4.12,190,56
1725447600,2024-09-04T23:00:00,10.12,1015,84,8.42,11.18,5.66,150,100
1725451200,2024-09-05T00:00:00,10.58,1016,66,8.97,10.99,5.66,160,75
1725454800,2024-09-05T01:00:00,9.67,1016,61,8.42,10.44,4.63,160,59
1725458400,2024-09-05T02:00:00,9.47,1017,63,8.42,9.88,4.12,160,56
1725462000,2024-09-05T03:00:00,9.14,1017,64,8.19,9.88,5.14,160,17
1725465600,2024-09-05T04:00:00,8.86,1017,64,7.64,9.88,4.12,170,42
1725469200,2024-09-05T05:00:00,8.48,1018,61,7.08,9.51,3.6,150,35
1725472800,2024-09-05T06:00:00,7.64,1019,61,6.2,8.96,2.06,150,8
1725476400,2024-09-05T07:00:00,6.7,1020,61,5.64,8.4,2.57,190,1
1725480000,2024-09-05T08:00:00,9.79,1021,74,8.51,10.63,2.06,150,1
1725483600,2024-09-05T09:00:00,11.89,1021,72,10.51,12.66,2.68,163,0
1725487200,2024-09-05T10:00:00,13.14,1021,66,12.51,13.56,3.09,180,0
1725490800,2024-09-05T11:00:00,14.56,1021,65,13.96,15.64,4.02,144,0
1725494400,2024-09-05T12:00:00,15.25,1021,63,14.51,15.78,6.69,210,1
1725498000,2024-09-05T13:00:00,15.42,1021,63,14.51,16.34,7.72,210,3
1725501600,2024-09-05T14:00:00,15.48,1020,64,14.51,16.34,7.72,210,3
1725505200,2024-09-05T15:00:00,15.28,1020,65,14.19,16.28,6.69,210,3
1725508800,2024-09-05T16:00:00,14.85,1021,68,13.96,15.72,7.2,210,20
1725512400,2024-09-05T17:00:00,14.31,1021,68,12.85,15.17,6.17,210,3
1725516000,2024-09-05T18:00:00,12.73,1022,64,12.08,13.21,6.69,220,40
1725519600,2024-09-05T19:00:00,11.79,1022,69,10.78,12.29,5.66,210,40
1725523200,2024-09-05T20:00:00,11.46,1022,65,9.86,11.55,6.69,220,20
1725526800,2024-09-05T21:00:00,11.43,1023,69,9.11,12.66,6.17,210,75
1725530400,2024-09-05T22:00:00,11.02,1022,68,9.67,11.74,6.17,220,100
1725534000,2024-09-05T23:00:00,10.73,1022,70,9.67,11.74,4.12,200,75
1725537600,2024-09-06T00:00:00,11.31,1022,73,9.86,12.62,6.17,210,75
1725541200,2024-09-06T01:00:00,11.44,1023,73,9.86,12.62,5.14,200,40
1725544800,2024-09-06T02:00:00,11.08,1022,67,9.53,12.85,4.63,210,75
1725548400,2024-09-06T03:00:00,10.49,1022,71,8.97,11.55,6.69,190,75
1725552000,2024-09-06T04:00:00,10.92,1022,72,9.11,12.51,6.17,210,20
1725555600,2024-09-06T05:00:00,10.58,1022,72,8.97,12.29,5.14,210,75
1725559200,2024-09-06T06:00:00,10.37,1022,73,8.97,11.74,5.14,210,75
1725562800,2024-09-06T07:00:00,10.91,1023,73,8.97,12.29,5.66,210,75
1725566400,2024-09-06T08:00:00,11.55,1024,71,10.47,12.1,4.12,190,75
1725570000,2024-09-06T09:00:00,12.92,1024,62,12.13,13.96,3.09,210,40
1725573600,2024-09-06T10:00:00,13.71,1024,63,13.19,14.67,9.26,220,75
1725577200,2024-09-06T11:00:00,14.68,1023,62,14.28,15.78,6.69,220,40
1725580800,2024-09-06T12:00:00,15.86,1022,62,15.42,16.75,6.69,210,75
1725584400,2024-09-06T13:00:00,15.81,1022,73,14.51,16.51,7.2,240,75
1725588000,2024-09-06T14:00:00,16.2,1022,64,14.86,16.75,7.72,230,20
1725591600,2024-09-06T15:00:00,15.96,1021,66,14.3,17.1,7.72,230,75
1725595200,2024-09-06T16:00:00,15.36,1022,67,13.8,15.72,5.36,239,41
1725598800,2024-09-06T17:00:00,14.05,1022,67,13.24,14.67,7.72,240,40
1725602400,2024-09-06T18:00:00,12.91,1023,69,12.08,13.56,6.69,240,40
1725606000,2024-09-06T19:00:00,12.96,1023,72,12.08,13.77,7.72,240,20
1725609600,2024-09-06T20:00:00,12.45,1023,70,11.55,13.4,6.69,240,20
